gene.symbol	A.1	A.2	A.3	A.4	B.1	B.2	B.3	B.4	C.1	C.2	C.3	C.4	D.1	D.2	D.3	D.4
APOB	-3.03355844636364	-3.07247296	-3.01774187090909	-3.01825884636364	8.48757898545454	8.16094518636364	8.31940927818182	8.32974140727272	-2.53953779090909	-2.55973045272727	-2.53942823	-2.56220611818182	-1.10421108909091	-1.12961265363636	-1.13451852363637	-1.10396362181818
ADCY8	4.57915289363637	4.63671866	4.50710166909091	4.71797386363636	2.54724088545454	2.51955576636364	2.57307837818182	2.52224254727273	3.85202908909091	3.77424189727273	3.81154957	3.76071968181818	2.92002322090909	2.78610188636364	2.86701238636364	2.80337866818182
ADM	0.892852503636366	0.964433190000001	1.00148098909091	0.957919413636361	3.58020456545454	3.62068266636364	3.65782531818182	3.56621720727273	1.29914180909091	1.12433165727273	1.30944842	1.22873891181818	2.36396558090909	2.35341027636364	2.32955763636363	2.39048409818182
BARD1	2.73210154363636	2.78245518	2.81703315909091	2.70882907363636	5.43880775545454	5.41183206636364	5.62590693818182	5.51602110727273	2.86873451909091	2.87214550727273	2.8482843	2.76172874181818	3.91455901090909	3.88223721636363	3.84748408636364	3.87838105818182
ATP6AP1	2.26581622363636	2.21958464	2.29295785909091	2.26599045363636	1.25531701545454	1.22883527636364	1.39156897818182	1.32845181727273	1.59127476909091	1.50306624727273	1.59354834	1.59557138181818	1.47613802090909	1.37179948636363	1.43745952636364	1.44519619818182
ABCB11	10.0504170836364	9.88367142	10.5108730590909	11.3820091936364	11.3379240754545	11.3782920063636	11.1437984881818	12.5289453072727	10.9017785990909	10.5045910372727	9.41787026	11.2297077918182	10.4262096009091	9.97143088636363	10.9617704963636	10.5129893581818
BAG1	1.21813203363637	1.18835441	1.29082891909091	1.29642861363636	1.24626941545455	1.19883880636364	1.31122403818182	1.32771916727273	1.16914603909091	1.09077850727273	1.23930394	1.20907828181818	1.31738789090909	1.24238443636364	1.30271371636363	1.31421317818182
ALDH4A1	2.09160889363637	2.14057767	2.30410298909091	2.16711395363636	1.78448280545454	1.83383817636364	1.88630810818182	1.92579415727273	1.93216089909091	1.88020093727273	2.04373775	1.97183898181818	1.87666928090909	1.93057362636364	1.86500732636364	1.89846444818182
BECN1	2.42706939363637	2.34812174	2.40924422909091	2.37382870363636	1.43263986545454	1.39944274636364	1.45994574818182	1.45843260727273	1.67866417909091	1.70911871727273	1.69161676	1.68593125181818	1.80792149090909	1.82094119636363	1.77993362636364	1.70869301818182
B2M	-4.11220727636363	-4.18850702	-4.24273314090909	-4.24558984636364	-2.91938310454546	-2.91490683363636	-3.00546225181818	-2.97081872272727	-4.05547785090909	-4.07953290272727	-4.09123612	-4.03681243818182	-3.38712154909091	-3.39657259363636	-3.45455385363637	-3.43829396181818
BCL2A1	2.44436138363637	2.43309145	2.52520363909091	2.49492486363636	5.50733615545454	5.30818333636364	5.70408520818182	5.49186301727273	2.66316150909091	2.55016395727273	2.62241406	2.55661114181818	3.82349712090909	3.81588723636364	3.79369517636363	3.89880431818182
ANXA13	10.6843846436364	10.62811466	11.0032005190909	10.2672204736364	10.7523371654545	9.68651251636363	9.56230501818182	9.60562032727273	10.7645735790909	10.5583172772727	10.66351694	10.2624851318182	9.20077926090909	9.81627694636364	9.39166725636364	9.75214453818182
BPHL	1.90100408363637	1.80005897	1.84152739909091	1.82186451363636	2.56702610545454	2.47604635636364	2.54154996818182	2.53061586727273	1.58325254909091	1.57694903727273	1.62042376	1.54084878181818	2.08759616090909	2.05202559636363	1.95312670636364	1.97023877818182
CAD	0.0112296936363663	0.00624184000000128	0.0659519890909088	-0.0568772263636355	2.57788539545454	2.64933023636364	2.58555603818182	2.57418307727273	0.0308543190909099	0.00718623727273027	0.00705775999999858	-0.0451758181818214	1.12686148090909	1.08364425636363	1.10764462636364	0.984475648181817
CALR	-4.12983773636363	-4.10098751	-4.06537119090909	-4.04451344636364	-2.75003117454546	-2.77566837363636	-2.73701079181818	-2.71988384272727	-3.98315371090909	-3.98547870272727	-4.04078728	-4.09102692818182	-3.40483885909091	-3.38966394363636	-3.43091230363637	-3.38946986181818
BRPF1	1.86945794363637	1.78348123	1.88697771909091	1.78548985363636	1.83681698545454	1.83957438636364	1.96995604818182	1.86276278727273	1.34716929909091	1.45250750727273	1.42936196	1.44217188181818	1.92210211090909	1.84198356636363	1.81971380636363	1.82312856818182
CALB1	6.09658030363637	6.16082785	6.04325693909091	6.02727472363636	-0.492898464545455	-0.49199490363636	-0.45256183181818	-0.488833772727272	1.72472390909091	2.29520245727273	1.65239105	1.76615802181818	0.217900130909094	0.244955516363635	0.219092806363637	0.242434028181819
CCS	1.29288298363636	1.28654969	1.30896455909091	1.25679495363636	1.29987572545454	1.26841922636364	1.37107795818182	1.35420056727273	0.802057359090909	0.761876947272729	0.73390251	0.784548741818181	1.15781117090909	1.16257839636364	1.01258246636364	0.977845668181818
CDX4	11.8314363436364	11.2300508	11.6922653790909	12.6243237136364	16.1396388254545	16.1231129163636	16.1744642681818	16.1682008672727	16.3742008090909	11.4787160472727	12.46222317	11.4700156518182	11.4788984809091	12.1480211563636	16.3086345963636	16.3003630481818
CASP5	16.1383479436364	13.47572558	13.1413042090909	11.9510873836364	9.46401085545454	9.82016064636364	10.4219138981818	9.62336876727273	11.4111167590909	10.9035135472727	11.4242525	11.3209766118182	9.9505682309091	10.7466688963636	10.3182803963636	10.4408999081818
CEACAM5	4.13530848363636	4.11327905	4.15522719909091	4.05894769363636	16.1396388254545	16.1231129163636	16.1744642681818	16.1682008672727	4.48927606909091	4.55755425727273	4.55993993	4.47731581181818	5.89886669090909	5.69100303636364	5.72269907636364	5.70417907818182
CDK5R1	3.58071949363637	3.61623278	3.73930349909091	3.56503465363636	-1.24942090454546	-1.32439097363636	-1.31856613181818	-1.27148504272727	0.979601449090907	1.00099652727273	0.95706487	1.00856474181818	-0.480177589090907	-0.536988173636367	-0.531649373636366	-0.557580391818181
ATOH1	7.79989109363637	7.24285039	7.47732369909091	7.36403749363636	12.1557579954545	12.3163785063636	13.0067360881818	12.6335147672727	7.10452710909091	7.47953000727273	7.43981005	7.56045175181818	8.46982965090909	8.68248267636363	8.87308285636363	8.45099477818182
ADRB1	4.75704211363637	4.70461688	4.60638058909091	4.59295254363636	1.61626632545454	1.59477801636364	1.67504992818182	1.66005879727273	3.21696551909091	3.15133759727273	3.24648938	3.09467113181818	2.05504591090909	2.00443574636363	1.94151801636363	1.94936990818182
ATP1A2	3.80880705363636	3.72783754	3.70419725909091	3.70034287363636	-2.47102451454546	-2.49305809363636	-2.40866449181818	-2.45214122272727	-0.274821510909092	-0.294029922727269	-0.305949859999998	-0.308172898181819	-1.82508107909091	-1.89014243363637	-1.88240839363636	-1.90692386181818
ATP6V1B1	5.37070509363636	5.17345475	5.11158366909091	5.27318781363636	8.18552662545455	8.27546359636364	8.14112162818182	8.44824926727273	5.45882351909091	5.43538483727273	5.4368007	5.31797044181818	6.35405252090909	6.47322951636363	6.52413522636364	6.50976746818182
CCR3	5.14065825363636	5.10417271	5.12669920909091	5.17935490363636	12.1715923254545	10.4708731963636	9.31699087818182	12.6147734572727	4.74869232909091	4.90763179727273	4.88947455	4.97516028181818	6.37029787090909	6.75908582636363	6.70048103636363	6.70738452818182
CCNB2	-1.23927146636364	-1.2946767	-1.18842678090909	-1.22670089636364	6.10822680545454	6.14562080636364	6.03192756818182	6.17717923727273	-0.981431890909093	-1.03999283272727	-0.956150659999999	-1.06503467818182	0.469659220909094	0.505598926363636	0.479317646363636	0.525747098181817
CDKN1A	1.50549076363637	1.47479392	1.56332360909091	1.55206954363636	1.48449502545454	1.40078779636364	1.45499815818182	1.46532360727273	1.42204016909091	1.32722703727273	1.37132043	1.42936126181818	1.53339664090909	1.52606791636363	1.48544842636364	1.44933647818182
C16orf3	3.56594649363636	3.50293132	3.57823465909091	3.52101666363636	4.26176972545454	4.22295256636364	4.23234847818182	4.29594762727273	3.74851490909091	3.71498632727273	3.80241127	3.72077472181818	3.88081924090909	3.97630766636363	4.05001018636364	3.91840643818182
ALPI	5.47708367363636	5.50689394	5.54135560909091	5.51473522363636	16.1396388254545	16.1231129163636	16.1744642681818	16.1682008672727	5.82354852909091	5.79767854727273	5.69322631	5.74411476181818	7.01401755090909	7.53380159636363	6.98077886636364	7.68914673818182
CDK5	0.959251093636365	1.01760992	1.02376969909091	0.961304843636363	0.203880095454544	0.186141096363638	0.24447771818182	0.218966407272728	0.713174959090907	0.750710117272728	0.801564939999999	0.758470041818178	0.499182790909092	0.423289616363636	0.479840926363636	0.413886798181817
C4BPB	3.15261381363636	3.13473871	3.29829893909091	3.17300437363636	14.3137030054545	16.1231129163636	12.8323986781818	15.1367631472727	3.21515411909091	3.33097441727273	3.40093802	3.27461590181818	4.73805452090909	4.62609826636363	4.67799834636364	4.85924498818182
BAG4	2.22936085363636	2.26608871	2.29153721909091	2.21949564363636	2.19036999545454	2.15447290636364	2.18404006818182	2.19760094727273	2.44018953909091	2.52976239727273	2.45483709	2.47877769181818	2.15125543090909	2.25250318636364	2.19234145636364	2.23233816818182
ADORA2B	3.22569575363637	3.31930358	3.42426134909091	3.41758862363636	4.28460682545454	4.25164442636364	4.32090052818182	4.31758994727273	3.56431648909091	3.47706331727273	3.64652325	3.55206606181818	4.07167241090909	4.11298282636363	4.04664880636363	4.17252846818182
ACAT1	0.861490993636366	1.54759549	0.948670029090909	0.838960653636363	1.37878493545454	1.36520317636364	1.39030680818182	1.36616903727273	0.732579859090908	0.660252267272728	0.755238840000001	0.75188735181818	1.14132686090909	1.17256271636364	1.22114654636363	1.16284878818182
BYSL	1.37614447363637	1.33437009	1.35991120909091	1.30739993363636	3.43555747545454	3.42941336636364	3.57168939818182	3.53174739727273	1.29765655909091	1.33394322727273	1.28355397	1.35708000181818	2.34657744090909	2.30010467636363	2.35142361636364	2.31239269818182
BRCA2	2.44447008363636	2.38119649	2.46004213909091	2.49138113363636	8.23646488545454	8.64163049636364	8.47477111818182	8.38630828727273	2.57066233909091	2.63226562727273	2.67682362	2.58451332181818	4.10391870090909	3.95549505636363	4.18137783636363	3.97566514818182
ALOX15	8.47819068363637	7.60632408	8.00018973909091	7.90342903363636	15.1649465954545	16.1231129163636	16.1744642681818	13.8528542772727	7.21144562909091	7.46950041727273	7.54041088	7.43567183181818	10.6234773109091	9.83133741636364	10.1369436063636	10.0765316281818
BMP3	13.2132320736364	16.13644164	12.2317887990909	14.2516515936364	7.34012543545454	7.20688469636364	7.42121880818182	7.23877681727273	9.18612203909091	9.22270969727273	8.89109906	9.80088711181818	7.58441105090909	7.64732996636364	7.69990286636364	7.66663709818182
AP1S1	0.574208813636364	0.449860230000002	0.493850709090907	0.478329073636363	0.549141335454543	0.548714326363637	0.525053778181817	0.535561357272726	0.386479799090907	0.401991957272731	0.45609194	0.37697357181818	0.578043000909094	0.551742146363633	0.640955436363637	0.640293398181818
AMD1	-0.148855916363637	-0.235577490000001	-0.160199820909092	-0.142420706363637	-0.420256404545455	-0.43609504363636	-0.297627771818181	-0.430161002727274	-0.466577750909092	-0.52467503272727	-0.384435	-0.455420038181821	-0.433235319090908	-0.501114503636366	-0.465135673636365	-0.52211214181818
ACADVL	-0.0392813863636334	0.01142325	-0.0363524209090933	-0.0295034163636387	0.977513815454543	1.02233294636364	1.05274305818182	1.05620503727273	-0.164092510909093	-0.0658841927272711	-0.138257060000001	-0.0618286181818206	0.584807340909091	0.516296246363634	0.512641936363636	0.558813308181819
HPRT1	-0.299945656363636	-0.28953392	-0.171075070909094	-0.231992856363636	-0.191694004545457	-0.290591103636363	-0.0997378618181806	-0.173831022727274	-0.302160100909092	-0.398677932727271	-0.312439019999999	-0.351193968181821	-0.051995069090907	-0.136190333636364	-0.111683373636364	-0.113039851818183
PLAU	1.14210246363637	1.11221623	1.12873012909091	1.02677749363636	6.62801542545454	6.49977191636364	6.41712688818182	6.60310360727273	1.10565713909091	1.04360016727273	1.06193039	1.11594050181818	2.60101542090909	2.57850473636363	2.52032409636363	2.50098091818182
PAX5	8.22371885363637	8.27039012	8.95208627909091	8.47256066363636	12.7898771754545	12.5038144463636	12.4201447681818	11.9040039572727	8.52849213909091	8.99979587727273	8.29776896	8.54133903181818	10.0618578409091	10.5443782463636	10.1973861663636	9.78183332818182
POLR2A	0.155200183636364	0.15906721	0.129230709090908	0.182066483636362	0.182851255454544	0.165025476363638	0.111825448181818	0.167837437272727	0.0467301590909095	0.0287169972727277	0.0356568000000017	0.0518181618181792	-0.0374110190909072	0.0626494463636362	-0.000100363636363454	-0.00577538181818227
NRL	8.16824516363637	8.20913271	7.86554980909091	7.94683044363636	8.10348733545454	8.00981010636364	7.93808431818182	7.57441504727273	7.83406407909091	8.21704183727273	7.59932846	7.72361003181818	7.99870813090909	7.89691174636364	7.93268616636363	7.75860629818182
RRH	16.1383479436364	16.13644164	16.1840807190909	16.1549904636364	13.0241511554545	10.9576469463636	11.5458045581818	11.3629222672727	12.9679542290909	13.1115868272727	12.96244325	12.6583273118182	10.7154238009091	10.7278796163636	11.9273342163636	12.0417415981818
NTSR2	10.3884422936364	10.28569887	10.8760822390909	10.2967458036364	3.09350884545454	3.14691535636364	3.19088902818182	3.18673944727273	5.00397095909091	5.17252079727273	5.23829161	5.15266348181818	3.51596906090909	3.52900242636364	3.45557205636364	3.51907463818182
NTS	-1.05759378636364	-1.0509112	-1.06558704090909	-1.10128022636364	5.57892393545454	5.46304696636364	5.55767096818182	5.62988532727273	-0.808729430909093	-0.87986575272727	-0.870332980000001	-0.820930508181821	0.615232410909094	0.580205746363635	0.571791616363637	0.577984138181819
PTK2	0.721864783636367	0.762763169999999	0.808180059090908	0.752676113636362	0.0695631854545447	0.0674826163636375	0.166511828181818	0.097041197272727	0.487403069090909	0.425945157272729	0.519789729999999	0.399338291818179	0.188970310909092	0.122447476363636	0.310510726363635	0.212143678181818
PKIA	4.19784239363636	4.21437133	4.26668342909091	4.11504768363636	1.03255167545454	0.988755036363639	1.05675265818182	0.983409517272726	2.62913189909091	2.61717940727273	2.61011292	2.72949472181818	1.53439015090909	1.50517313636363	1.52479144636364	1.44865881818182
NRGN	2.00791569363637	1.96856751	2.06727258909091	2.08935008363636	-3.86489680454546	-3.91024882363636	-3.88132829181818	-3.85837264272727	-1.80821909090909	-1.75211886272727	-1.78931067	-1.92919406818182	-3.55443577909091	-3.56511976363636	-3.52551439363636	-3.50498546181818
PDGFRA	1.46392303363637	1.40454012	1.56394468909091	1.47980166363636	2.28045913545454	2.25613845636364	2.32480273818182	2.36943300727273	1.54584820909091	1.55654229727273	1.53135019	1.52249030181818	1.93130976090909	2.00332907636363	1.96726283636363	1.93674681818182
OPTN	1.11220118363637	1.1024602	1.07374442909091	1.05409584363636	-0.783168364545457	-0.796483563636361	-0.87655557181818	-0.791259252727272	0.449691969090907	0.35161817727273	0.429618860000001	0.452696421818178	-0.467003849090908	-0.502738753636365	-0.538299263636365	-0.512103301818183
S100A12	10.7631640936364	10.41280106	10.9355892490909	10.6187860836364	4.81818462545454	4.78184556636364	4.95245044818182	4.65342215727273	7.14376303909091	6.98798974727273	7.42545024	7.13375207181818	5.50548378090909	5.38951310636363	5.33782830636364	5.38222145818182
PPIF	1.65924471363637	1.59480488	1.65333876909091	1.66695247363636	2.99279808545455	2.86586943636364	2.81376993818182	2.92773477727273	1.85237817909091	1.79614564727273	1.66226399	1.74063678181818	2.39118696090909	2.33159774636363	2.28474352636363	2.30184365818182
PLXNC1	2.64010686363637	2.66487735	2.66994215909091	2.68785251363636	2.41710040545454	2.34866086636364	2.37707729818182	2.41130354727273	2.56816137909091	2.56572571727273	2.57434374	2.55959757181818	2.61675774090909	2.50559819636364	2.55085901636363	2.52924430818182
S100P	1.37337564363636	1.37573674	1.40325785909091	1.34265114363636	8.68898112545454	8.41155003636364	8.95634561818182	8.87817449727273	1.43615104909091	1.41374120727273	1.48672335	1.45167136181818	2.81432952090909	2.74074002636364	2.82363281636363	2.78324318818182
NELL1	9.71792647363636	10.41307486	9.79515236909091	9.86689874363637	2.40462082545454	2.29953155636364	2.49105205818182	2.44243745727273	4.81149853909091	4.78527121727273	4.920439	4.87518354181818	3.09154968090909	3.16778179636363	3.15766510636363	3.19180008818182
ORC2L	3.42382185363637	3.40870792	3.45741463909091	3.42545148363636	4.10345470545454	4.07594342636364	4.17686544818182	4.10514131727273	3.69796443909091	3.58279569727273	3.51911176	3.56482950181818	4.14463190090909	4.03231843636364	4.14448060636364	3.97428898818182
PPP2R5B	2.94035564363637	2.87693692	2.96137681909091	2.98431674363636	0.477769645454543	0.415817996363639	0.513529708181817	0.472420087272727	2.08660640909091	2.04666776727273	2.05603242	1.97539387181818	0.977454570909092	0.943183146363634	0.981244986363635	0.96767159818182
RPP30	1.26021280363636	1.28357004	1.37862460909091	1.26854715363636	1.51306966545454	1.49183732636364	1.70258405818182	1.63035102727273	1.34551180909091	1.21903630727273	1.24823542	1.42809428181818	1.55464541090909	1.46428796636364	1.61094693636364	1.57000002818182
NPC2	-1.14520447636363	-1.15091487	-1.14465579090909	-1.05482231636364	0.369140895454542	0.302483986363637	0.399358758181819	0.407250307272726	-0.925139480909092	-0.93265943272727	-1.01459493	-0.905673388181821	-0.162161749090906	-0.290234423636367	-0.303121883636365	-0.228498701818182
PSMC4	0.304109813636366	0.285062010000001	0.381210209090906	0.311577523636362	0.756908725454544	0.763195906363638	0.793179028181818	0.829503777272727	0.430750499090909	0.483363437272729	0.494381270000002	0.458888691818181	0.726798660909093	0.709775316363636	0.685761766363637	0.631234408181818
RAB32	1.22599501363636	1.25911003	1.27541360909091	1.21364894363636	4.61135508545454	4.79001855636364	4.71110088818182	4.63211155727273	1.69882632909091	1.64006284727273	1.72867631	1.63158174181818	2.72957087090909	2.70430624636364	2.68746690636364	2.74208824818182
NPM3	0.864920763636366	0.841813990000002	0.837349659090908	0.895314533636363	3.53705510545455	3.66213358636364	3.70109014818182	3.56075088727273	1.21055896909091	1.27414020727273	1.29287535	1.32433219181818	2.16692959090909	2.04684449636364	2.07005936636364	2.08073229818182
PWP1	1.36478664363636	1.28129378	1.33600304909091	1.33577570363636	2.17423808545454	2.07404103636364	2.06994573818182	2.15861037727273	1.38491672909091	1.38274847727273	1.36557834	1.35289376181818	1.60657317090909	1.65626287636363	1.61016600636363	1.63914503818182
PICALM	0.639781303636365	0.66016698	0.710659409090908	0.632943873636364	0.142356465454544	0.171909616363639	0.202651058181818	0.234642777272729	0.666118339090907	0.616497697272731	0.738890380000001	0.687552621818181	0.426932270909091	0.425486256363634	0.395703406363637	0.410794928181819
POLI	5.15296214363637	4.89611046	4.94656618909091	5.01298965363636	4.57483391545454	4.57362101636364	4.50328403818182	4.56909438727273	4.60082621909091	4.59951046727273	4.55619358	4.63476084181818	4.48733742090909	4.56733629636364	4.56487984636363	4.59537911818182
MMD	0.723582813636366	0.735381740000001	0.747914729090908	0.786138373636362	1.21626235545454	1.21253777636364	1.20076655818182	1.26015645727273	0.779758609090909	0.80724698727273	0.861876290000001	0.859115331818181	1.05815891090909	1.02210247636364	1.08672315636364	1.11273360818182
PADI4	10.3876305836364	11.02416906	10.8201519890909	10.6050033336364	11.5766337654545	10.3629734763636	10.6555110181818	10.5517379872727	10.8026091190909	10.7615435272727	10.58901709	10.8502530018182	10.4166728209091	10.7267434063636	10.6991772763636	11.0763620281818
PSD4	4.24041859363637	4.20979971	4.22140900909091	4.18573886363636	7.10969393545454	6.97524539636364	6.86292323818182	6.97143413727273	4.46572549909091	4.48946658727273	4.54076061	4.50404995181818	5.56387530090909	5.58092431636364	5.48330345636364	5.54261609818182
MRPL13	1.27510244363636	1.206241	1.27964364909091	1.18077902363636	3.01747923545454	2.99826778636364	3.03288756818182	2.99775583727273	1.49209482909091	1.47898129727273	1.587556	1.47948751181818	2.34393773090909	2.32137811636364	2.38158360636363	2.20701962818182
ORC6L	2.19980351363636	2.24233387	2.27687263909091	2.21122321363636	5.53501300545454	5.56334617636364	5.57787434818182	5.60215387727273	2.54719266909091	2.49309578727273	2.51457437	2.47126587181818	3.87006443090909	3.79242600636363	3.78283728636363	3.78169925818182
RAB30	2.25944645363636	2.29193424	2.32568430909091	2.32210633363636	1.22927921545454	1.21873727636364	1.22739626818182	1.25130691727273	2.02622266909091	2.07023054727273	2.05063252	2.10941866181818	1.52109792090909	1.51867093636363	1.53153054636364	1.49355329818182
RB1CC1	2.46593597363637	2.45075491	2.47476219909091	2.44388566363636	1.53798913545454	1.48537352636364	1.62065826818182	1.54278843727273	2.39261811909091	2.26859899727273	2.44287556	2.39885683181818	1.69529502090909	1.54816545636363	1.55195766636363	1.57154575818182
RNF10	0.313288213636365	0.30745525	0.349053009090909	0.250906113636361	0.185873825454543	0.155453386363639	0.218136268181819	0.203091307272729	0.25766349909091	0.277588687272729	0.315679119999999	0.258628401818179	0.310750800909094	0.258768126363634	0.256420556363636	0.240797908181818
POLR1D	3.18057702363636	3.26776211	3.15494338909091	3.23166520363636	4.72432529545454	4.74183289636364	4.78508044818182	4.78851538727273	3.68392970909091	3.76694105727273	3.66422493	3.74619615181818	4.13236072090909	4.09999662636363	3.99456934636364	4.08455842818182
PADI3	8.24167418363637	8.21778159	8.66201225909091	8.39593078363636	16.1396388254545	14.7580222363636	14.2233225781818	13.7237925472727	8.71678049909091	9.06752466727273	8.84157908	8.65454413181818	9.9057688609091	9.74183309636364	9.93980665636363	9.85196356818182
PRRX2	2.17406419363637	2.20823418	2.34112446909091	2.29557374363636	7.76184334545454	7.28723699636364	8.27223746818182	8.08471552727273	2.51887527909091	2.46487677727273	2.5170212	2.40756227181818	3.97730660090909	3.93744473636363	4.13238402636363	4.00116560818182
DTL	0.838503683636365	0.81496168	0.874332749090907	0.839092483636364	9.66324998545455	9.63541483636364	10.1252084781818	9.98354397727273	1.24269780909091	1.31937321727273	1.06931094	1.24486193181818	2.73118939090909	2.67763474636363	2.74278077636363	2.72431019818182
NUDT11	4.55995103363637	4.51666461	4.56073006909091	4.62850785363636	3.01233481545454	3.06436871636364	3.19058634818182	3.13432437727273	4.21266944909091	4.10344227727273	4.16516343	4.20895238181818	3.52980427090909	3.43030995636364	3.39597814636364	3.40344909818182
NEIL3	1.50815639363637	1.45806331	1.53189632909091	1.51200310363636	11.6662187954545	10.4928350663636	11.1728532281818	13.2819650772727	1.56904725909091	1.59233158727273	1.66347647	1.64362585181818	3.00724012090909	2.88085064636363	3.16508273636364	3.00216328818182
RSAD1	3.19328154363636	3.25210757	3.19767779909091	3.22591253363636	3.20309714545454	3.26043930636364	3.23241718818182	3.34486944727273	2.96677189909091	3.00448965727273	2.98954471	2.89518994181818	3.00104633090909	3.14552210636364	2.91323694636364	3.05066602818182
C1orf103	3.60822523363636	3.57385125	3.57643271909091	3.57989004363636	5.66371098545454	5.57807000636364	5.65199527818182	5.76957859727273	3.65196250909091	3.67094098727273	3.61421406	3.65094758181818	4.47191087090909	4.43864721636363	4.49911835636363	4.52726311818182
PBK	1.24146063363636	1.23576549	1.31645736909091	1.23365890363636	11.0777908054545	10.6500871463636	11.1924847281818	11.7106870672727	1.55652932909091	1.53172679727273	1.4858325	1.46769849181818	3.04948385090909	3.15772919636364	3.03232157636364	3.05064237818182
POLR1B	2.89055910363637	2.90715249	3.00642999909091	3.02644468363636	4.66219260545454	4.66635421636364	4.73742396818182	4.77929013727273	3.39998497909091	3.39386990727273	3.40074225	3.33969083181818	4.33355474090909	4.28232173636363	4.32607365636364	4.12316451818182
PELI1	2.80816345363636	2.76101331	2.81454558909091	2.72870977363636	1.77775654545454	1.79540067636364	1.81530093818182	1.80509643727273	2.68308290909091	2.62342616727273	2.62508163	2.60832849181818	2.02661957090909	2.04487463636363	2.04114504636363	1.99426799818182
NDUFV3	1.75263218363636	1.71160467	1.66746972909091	1.66088163363636	1.88587522545454	1.70061538636364	1.80356092818182	1.78183666727273	1.83452665909091	1.73682223727273	1.62395408	1.81326364181818	1.97430406090909	1.84846023636364	1.78880354636363	1.77001876818182
NGB	10.4582677636364	10.46531933	10.1842972690909	10.5170119336364	3.72908292545455	3.71801766636364	3.72310767818182	3.65717133727273	5.87013437909091	5.90154677727273	5.89047582	5.73480419181818	4.19275758090909	4.13484122636363	4.17551207636363	4.21006528818182
RAB38	1.71765540363636	1.75334319	1.79653905909091	1.80028073363636	8.99750685545454	8.96718313636364	9.53890951818182	8.87541100727273	2.14932756909091	2.06573046727273	2.06590448	2.03515612181818	3.66320625090909	3.59040685636364	3.58266995636363	3.59502614818182
OSBPL11	3.24891876363636	3.28192769	3.33026491909091	3.30534825363636	3.17715679545454	3.09184622636364	3.21132008818182	3.22117503727273	3.37422315909091	3.23814771727273	3.22780793	3.27732172181818	3.20019498090909	3.16479278636363	3.10136726636363	3.17264991818182
MOSPD3	2.37281978363637	2.44778448	2.42105118909091	2.41990086363636	3.31988130545454	3.28648420636364	3.24125499818182	3.27277523727273	2.49142737909091	2.53494914727273	2.55701768	2.50911624181818	3.35305768090909	3.32035533636363	3.33358229636363	3.33416757818182
MLPH	-0.129797726363634	-0.110863009999999	-0.112978370909094	-0.202455216363639	6.69404123545455	6.58340549636364	6.68612601818182	6.48330030727273	0.0893843790909088	0.0496530472727308	0.0808445999999989	0.123187521818181	1.60367846090909	1.52517325636363	1.61139153636363	1.54045246818182
PSTPIP2	5.02284627363636	4.92487405	5.04094262909091	4.94041768363636	8.01102310545454	7.78241339636364	7.84413392818182	7.73643040727273	5.23382110909091	5.06774728727273	5.25198459	5.15570808181818	6.35755785090909	6.40537017636364	6.39614221636364	6.34486691818182
RUFY1	2.74377726363636	2.81504225	2.80539858909091	2.88196048363636	3.24220594545454	3.22368179636364	3.31980755818182	3.25686378727273	2.60815006909091	2.58032497727273	2.63024551	2.53971815181818	2.96607536090909	2.99117205636363	3.04527580636363	2.91206697818182
PUS3	4.43675276363636	4.39981343	4.37351018909091	4.38095450363636	5.38098783545454	5.46094560636364	5.46154108818182	5.37274674727273	4.65393911909091	4.64028807727273	4.5981182	4.63705415181818	5.15350256090909	5.03382770636363	5.06210402636363	5.04436329818182
POU6F2	5.89003712363636	5.8710966	5.85672777909091	5.97862732363636	4.89024188545454	4.71550377636364	4.80768875818182	4.68783567727273	5.69210241909091	5.67679227727273	5.72971458	5.66022732181818	5.17087103090909	5.02087232636363	5.09297824636364	5.03763816818182
PPARG	3.02906967363636	3.04346275	3.02185780909091	3.10068989363636	4.71524003545454	4.85272731636364	4.72825349818182	4.80572814727273	3.03607980909091	3.10510952727273	3.0466248	3.07189787181818	3.82178223090909	3.98807982636363	4.05810247636364	3.94535727818182
RRAGB	3.19611720363637	3.10345379	3.23209399909091	3.23907192363636	1.91687714545454	1.89656683636364	2.02215159818182	2.08059467727273	2.59982583909091	2.65290357727273	2.64423641	2.70127149181818	2.36943115090909	2.26934489636363	2.34438618636364	2.25852190818182
MS4A4A	7.45846414363637	7.34568428	7.36137884909091	7.28688856363636	7.93498005545454	7.78158210636364	7.77852946818182	7.69655025727273	7.93122485909091	7.69552287727273	7.86228506	7.73622060181818	7.90096311090909	7.78539831636364	7.97803779636364	7.85799866818182
RNASE6	1.35350997363636	1.3069396	1.36208349909091	1.42100646363636	3.91426624545455	3.79343145636364	3.93832340818182	3.95786085727273	1.53110815909091	1.50828101727273	1.49887115	1.45765506181818	2.57350812090909	2.56015005636364	2.47258268636364	2.57484809818182
PAICS	-0.689409876363634	-0.672025219999998	-0.700216100909092	-0.693810766363637	2.10249798545454	2.12161325636364	2.03543618818182	2.10421772727273	-0.599992360909091	-0.573526312727271	-0.613011799999999	-0.577490718181821	0.485554730909094	0.548383756363634	0.552032686363635	0.54199524818182
